account_id,shipments,revenue,leakage,cost,margin,margin_pct,leak_pct_of_rev,segment,category,primary_service,negotiated_discount,contract_age_months,density_in3_per_lb,price_elasticity,risk_score,priority_tier,lever_a_dim_correction_recovery,recommended_price_increase_pct,expected_volume_change_pct,lever_b_net_revenue_gain,total_recommended_recovery
A100540,60,454.09,14.46,220.82,233.27,0.513708736153626,0.03184390759541061,Enterprise,Apparel/Soft Goods,Ground Economy,0.3580023299048613,30,144.2727755167088,-0.1800444719416714,0.1997,Tier 2 - Monitor,14.46,0.0,0.0,0.0,14.46
A100712,59,332.90999999999997,6.56,197.29,135.62,0.40737736925895895,0.01970502538223544,Mid-Market,Health/Beauty,Ground Economy,0.3620322829776129,40,147.3855316623263,-0.3897093099359869,0.2655,Tier 1 - Act Now,6.56,3.85,-1.5,7.63,14.19
A100217,60,435.82,14.09,211.67000000000002,224.15,0.5143178376393924,0.03232986095176908,SME,Health/Beauty,Ground Economy,0.3138982648971591,38,147.13882731339626,-0.6387457140481775,0.2,Tier 2 - Monitor,14.09,0.0,0.0,0.0,14.09
A100740,76,529.52,14.06,265.37,264.15,0.4988480132950597,0.026552349297476963,SME,Health/Beauty,Ground,0.292190370701209,35,143.90076456200072,-0.5889963551096856,0.2032,Tier 2 - Monitor,14.06,0.0,0.0,0.0,14.06
A100810,66,417.32,13.95,224.37,192.95,0.46235502731716666,0.033427585545864086,SME,Health/Beauty,Express,0.3162244965551469,25,154.59759925985003,-0.4760726733584982,0.2433,Tier 2 - Monitor,13.95,0.0,0.0,0.0,13.95
A100033,69,521.8,13.91,241.63,280.17,0.536929858183212,0.026657723265619014,SME,Health/Beauty,Ground Economy,0.2735619607804551,22,157.31123242782456,-0.5794449800602957,0.1729,Tier 2 - Monitor,13.91,0.0,0.0,0.0,13.91
A100851,69,759.47,13.71,271.15,488.32,0.6429747060450051,0.018052062622618405,SME,Apparel/Soft Goods,Ground,0.1987631706940274,16,160.26791761062643,-0.3720015331200887,0.0744,Tier 3 - Healthy,13.71,0.0,0.0,0.0,13.71
A100876,73,557.64,13.65,261.92,295.71999999999997,0.5303062907969299,0.024478157951366476,SME,Health/Beauty,Ground,0.2895522192253473,31,170.53607246134314,-0.569682529079164,0.1747,Tier 2 - Monitor,13.65,0.0,0.0,0.0,13.65
A100373,67,1237.55,13.39,352.43,885.12,0.7152195870873904,0.010819764857985538,SME,Electronics,Ground Economy,0.2778847017342845,33,121.92100768320856,-0.6910366057891673,0.0172,Tier 3 - Healthy,13.39,0.0,0.0,0.0,13.39
A100227,75,389.95,9.64,244.71,145.24,0.3724580074368509,0.024721118092063087,SME,Health/Beauty,Ground Economy,0.3710138715613441,11,140.22290172876305,-0.6234272405138127,0.3014,Tier 1 - Act Now,9.64,2.41,-1.5,3.39,13.030000000000001
A100051,54,584.07,12.98,209.01,375.06,0.6421490574759874,0.022223363637920112,SME,Apparel/Soft Goods,Express,0.1920503204086102,11,163.72133110040252,-0.6063993701820771,0.0817,Tier 3 - Healthy,12.98,0.0,0.0,0.0,12.98
A100890,70,507.49,12.89,246.71,260.78,0.5138623421151155,0.02539951526138446,SME,Health/Beauty,Express,0.3087836099889416,34,142.41152351542564,-0.5623324383110095,0.1893,Tier 2 - Monitor,12.89,0.0,0.0,0.0,12.89
A100445,65,1074.67,12.85,316.16,758.51,0.7058073641210789,0.011957158941814695,Mid-Market,Electronics,Ground Economy,0.2729178342224464,21,98.3160162621548,-0.3812367957504152,0.019,Tier 3 - Healthy,12.85,0.0,0.0,0.0,12.85
A100786,63,998.7,12.58,321.71,676.99,0.677871232602383,0.012596375287874237,Mid-Market,Electronics,Ground Economy,0.3575257478166735,27,127.9490167882816,-0.3745566098213503,0.0378,Tier 3 - Healthy,12.58,0.0,0.0,0.0,12.58
A100780,75,377.45,8.33,252.83,124.62,0.3301629354881441,0.02206914823155385,SME,Health/Beauty,Ground Economy,0.4428394368334384,23,126.2326261654808,-0.5639216766063256,0.331,Tier 1 - Act Now,8.33,2.66,-1.5,4.23,12.56
A100606,79,556.87,12.55,280.75,276.12,0.495842835850378,0.02253667821933306,Mid-Market,Health/Beauty,Ground,0.353695667606019,11,151.78389362950574,-0.4253647033172649,0.1992,Tier 2 - Monitor,12.55,0.0,0.0,0.0,12.55
A100832,75,512.5,12.49,258.03,254.47,0.49652682926829267,0.024370731707317073,SME,Health/Beauty,Express,0.2896798383289503,2,130.25557220929528,-0.2916178524536051,0.2016,Tier 2 - Monitor,12.49,0.0,0.0,0.0,12.49
A100514,60,556.41,12.45,235.02,321.39,0.577613630236696,0.022375586348196475,SME,Apparel/Soft Goods,Ground Economy,0.3065972779190634,15,173.340877208703,-0.4816442823417279,0.1335,Tier 3 - Healthy,12.45,0.0,0.0,0.0,12.45
A100669,67,1264.51,12.39,336.76,927.75,0.7336834030573107,0.009798261777289227,SME,Electronics,Ground Economy,0.2191034022411747,39,123.67252518789871,-0.5778431839525543,0.0156,Tier 3 - Healthy,12.39,0.0,0.0,0.0,12.39
A100251,66,2930.09,12.37,581.07,2349.02,0.8016886853304847,0.0042217133262118225,Mid-Market,Industrial/B2B,Ground Economy,0.2382441601670034,13,108.83190067584832,-0.3266139243962158,0.0067,Tier 3 - Healthy,12.37,0.0,0.0,0.0,12.37
A100584,79,1472.03,12.05,374.23,1097.8,0.7457728443034449,0.008185974470628996,Enterprise,Electronics,Ground Economy,0.1355879548832475,8,115.08669924368152,-0.2153775104395763,0.013,Tier 3 - Healthy,12.05,0.0,0.0,0.0,12.05
A100621,54,818.53,12.030000000000001,267.51,551.02,0.6731824123734012,0.014697078909752852,SME,Electronics,Ground Economy,0.3307448702697316,2,136.0402671194823,-0.5093254989309505,0.0448,Tier 3 - Healthy,12.030000000000001,0.0,0.0,0.0,12.030000000000001
A100178,60,941.14,11.95,321.29,619.85,0.6586161463756721,0.01269736702297214,Mid-Market,Electronics,Ground,0.3979869612522776,40,148.9050364714749,-0.3577810858490171,0.0533,Tier 3 - Healthy,11.95,0.0,0.0,0.0,11.95
A100511,68,2475.23,11.91,578.55,1896.68,0.7662641451501477,0.004811674066652392,Mid-Market,Industrial/B2B,Ground Economy,0.3470485386110199,1,118.50466576507866,-0.4714513697740152,0.0077,Tier 3 - Healthy,11.91,0.0,0.0,0.0,11.91
A100516,70,1003.91,11.85,311.0,692.91,0.6902112739189767,0.011803846958392684,SME,Electronics,Ground Economy,0.2423525591851636,22,90.34210575331733,-0.6012122727028625,0.0266,Tier 3 - Healthy,11.85,0.0,0.0,0.0,11.85
A100343,62,584.84,11.76,240.37,344.46999999999997,0.5889987004992818,0.02010806374392996,SME,Apparel/Soft Goods,Ground,0.3004377669192312,24,153.46404251691112,-0.6616914326104315,0.1208,Tier 3 - Healthy,11.76,0.0,0.0,0.0,11.76
A100416,74,1260.57,11.75,347.62,912.95,0.7242358615546935,0.009321180101065392,SME,Electronics,Ground Economy,0.2061673273039057,18,125.40642972956051,-0.670601870899972,0.0148,Tier 3 - Healthy,11.75,0.0,0.0,0.0,11.75
A100761,67,1004.02,11.67,329.15,674.87,0.6721678851018904,0.011623274436764208,SME,Electronics,Ground,0.3598981900702346,10,114.1534468845762,-0.5160367207320274,0.0408,Tier 3 - Healthy,11.67,0.0,0.0,0.0,11.67
A100126,67,2742.1,11.469999999999999,575.13,2166.97,0.7902592903249334,0.004182925495058531,SME,Industrial/B2B,Ground Economy,0.2505956676142358,25,102.56718726728852,-0.418771399892773,0.0067,Tier 3 - Healthy,11.469999999999999,0.0,0.0,0.0,11.469999999999999
A100563,58,1711.23,11.39,406.45,1304.78,0.7624807886724754,0.00665603104199903,Mid-Market,Home & Bulky,Express,0.2893797921028452,16,173.28906225496056,-0.4214838105676807,0.0106,Tier 3 - Healthy,11.39,0.0,0.0,0.0,11.39
A100389,70,1257.57,11.370000000000001,354.13,903.44,0.7184013613556304,0.00904124621293447,Mid-Market,Electronics,Express,0.2359050861329542,12,117.03590324033686,-0.4222166344610552,0.0144,Tier 3 - Healthy,11.370000000000001,0.0,0.0,0.0,11.370000000000001
A100565,66,435.42,11.34,233.77,201.65,0.4631160718386845,0.0260438197602315,Mid-Market,Health/Beauty,Ground,0.3628965391127199,28,154.23069208097166,-0.4462188830308378,0.231,Tier 2 - Monitor,11.34,0.0,0.0,0.0,11.34
A100433,80,3647.85,11.08,669.06,2978.79,0.8165878531189605,0.0030374055950765522,Mid-Market,Industrial/B2B,Express,0.1628902257429382,12,102.09197515805396,-0.4080400214773096,0.0048,Tier 3 - Healthy,11.08,0.0,0.0,0.0,11.08
A100369,82,1283.07,11.059999999999999,401.74,881.3299999999999,0.6868915959378677,0.00861995058726336,Mid-Market,Electronics,Ground,0.2929603444196642,26,128.79400374929878,-0.398518024591189,0.0242,Tier 3 - Healthy,11.059999999999999,0.0,0.0,0.0,11.059999999999999
A100246,67,482.46,11.01,243.77,238.69,0.49473531484475397,0.022820544708369608,SME,Health/Beauty,Ground,0.3503466900816669,9,150.5537052706538,-0.6722431865497256,0.2005,Tier 2 - Monitor,11.01,0.0,0.0,0.0,11.01
A100177,58,1177.21,11.0,291.91,885.3000000000001,0.7520323476694898,0.009344127216044716,Enterprise,Electronics,Express,0.1737542615145847,32,127.80187429556632,-0.2109988524268556,0.0149,Tier 3 - Healthy,11.0,0.0,0.0,0.0,11.0
A100330,80,694.64,10.88,303.48,391.16,0.5631118277093171,0.015662789358516643,Mid-Market,Apparel/Soft Goods,Ground Economy,0.3167525676082545,38,120.10956020801974,-0.3038527133646883,0.1344,Tier 3 - Healthy,10.88,0.0,0.0,0.0,10.88
A100838,74,1121.19,10.83,353.3,767.89,0.6848883775274485,0.009659379766141332,SME,Electronics,Ground,0.2977177824242789,29,116.81857242765356,-0.5118369178403325,0.0275,Tier 3 - Healthy,10.83,0.0,0.0,0.0,10.83
A100752,69,1054.98,10.73,300.33,754.65,0.7153216174714212,0.010170808925287683,SME,Apparel/Soft Goods,Ground,0.1473393318876221,6,198.97095341601363,-0.6753494832407548,0.0162,Tier 3 - Healthy,10.73,0.0,0.0,0.0,10.73
A100379,78,1096.8799999999999,10.600000000000001,380.92,715.96,0.6527240901465977,0.00966377361242798,Mid-Market,Electronics,Express,0.3578639323838035,24,110.32608550562846,-0.2952141419772968,0.0532,Tier 3 - Healthy,10.600000000000001,0.0,0.0,0.0,10.600000000000001
A100422,62,607.3,10.58,248.56,358.74,0.5907129919315002,0.017421373291618643,SME,Apparel/Soft Goods,Ground,0.3399238041249239,12,192.4008197315509,-0.4832148097867256,0.1152,Tier 3 - Healthy,10.58,0.0,0.0,0.0,10.58
A100331,63,840.69,10.52,310.28000000000003,530.41,0.6309222186537249,0.012513530552284432,SME,Electronics,Ground,0.4228053565399183,15,127.04805717812172,-0.5813295555511425,0.0752,Tier 3 - Healthy,10.52,0.0,0.0,0.0,10.52
A100406,75,1223.11,10.469999999999999,370.55,852.56,0.6970427843775294,0.00856014585769064,SME,Electronics,Ground,0.2826486002819153,12,111.78265236278855,-0.5812959088074007,0.016,Tier 3 - Healthy,10.469999999999999,0.0,0.0,0.0,10.469999999999999
A100795,70,1178.6,10.42,329.22,849.38,0.7206685898523673,0.008840997793992873,SME,Electronics,Express,0.1920746027824733,10,114.88028434234104,-0.5229282163479005,0.0141,Tier 3 - Healthy,10.42,0.0,0.0,0.0,10.42
A100776,69,395.21999999999997,5.41,228.16,167.06,0.42270128029958004,0.013688578513233138,SME,Health/Beauty,Ground,0.326553258083005,41,124.65695711473698,-0.5357669361563213,0.2436,Tier 1 - Act Now,5.41,2.8,-1.5,4.97,10.379999999999999
A100167,53,234.54,5.74,176.84,57.699999999999996,0.24601347318154684,0.02447343736676047,Mid-Market,Health/Beauty,Ground,0.492613237466951,14,142.37686794080366,-0.4315166073758817,0.4021,Tier 1 - Act Now,5.74,3.48,-1.5,4.51,10.25
A100551,58,1021.25,10.14,272.06,749.19,0.7336009791921665,0.009929008567931457,SME,Electronics,Express,0.1777948233859867,6,139.62547491484398,-0.4256328010182511,0.0158,Tier 3 - Healthy,10.14,0.0,0.0,0.0,10.14
A100531,50,646.3100000000001,10.1,247.74,398.57,0.6166854914824155,0.015627175813464126,Mid-Market,Electronics,Ground Economy,0.4264209488858009,39,114.3326323766604,-0.4243013425779992,0.0915,Tier 3 - Healthy,10.1,0.0,0.0,0.0,10.1
A100255,62,1006.9300000000001,9.969999999999999,298.88,708.05,0.703176983504315,0.009901383412948267,Mid-Market,Apparel/Soft Goods,Ground,0.2537755180675407,4,256.46848240372265,-0.3492469342230875,0.0158,Tier 3 - Healthy,9.969999999999999,0.0,0.0,0.0,9.969999999999999
A100723,73,596.83,9.92,273.5,323.33,0.5417455556858737,0.01662114840071712,Enterprise,Apparel/Soft Goods,Ground,0.3415507969301756,16,141.48415974370533,-0.2408836913676031,0.1531,Tier 3 - Healthy,9.92,0.0,0.0,0.0,9.92
A100205,49,318.69,9.84,163.54,155.15,0.4868367378957608,0.030876400263579025,SME,Health/Beauty,Express,0.2535413327741403,33,139.27066834566793,-0.608597677308872,0.2197,Tier 2 - Monitor,9.84,0.0,0.0,0.0,9.84
A100846,68,327.01,6.08,226.27,100.74,0.3080639735787896,0.018592703587046268,SME,Health/Beauty,Ground,0.4281374793937146,28,123.60940459263549,-0.5661107731254006,0.3431,Tier 1 - Act Now,6.08,2.65,-1.5,3.63,9.71
A100792,80,493.19,4.550000000000001,291.52,201.67,0.408909345282751,0.009225653399298447,SME,Apparel/Soft Goods,Ground,0.4603470384767504,14,109.82154991212896,-0.5818571193318558,0.2476,Tier 1 - Act Now,4.550000000000001,2.58,-1.5,5.13,9.68
A100494,71,2848.65,9.32,580.99,2267.66,0.7960472504519684,0.003271725203166412,Mid-Market,Industrial/B2B,Ground Economy,0.257639749037064,6,104.3665865265471,-0.344429637926885,0.0052,Tier 3 - Healthy,9.32,0.0,0.0,0.0,9.32
A100398,57,442.46,9.23,206.25,236.21,0.5338561677891788,0.020860642769967908,SME,Health/Beauty,Ground Economy,0.3104116397434029,5,136.66488903139134,-0.5111529049234498,0.1661,Tier 2 - Monitor,9.23,0.0,0.0,0.0,9.23
A100073,71,2550.06,9.02,579.54,1970.52,0.7727347591821369,0.003537171674391975,SME,Industrial/B2B,Express,0.3125231078435272,3,96.46547192583172,-0.5436112934203433,0.0056,Tier 3 - Healthy,9.02,0.0,0.0,0.0,9.02
A100280,53,295.58,1.81,178.44,117.14,0.39630556871236217,0.00612355369104811,SME,Health/Beauty,Ground Economy,0.4112152395976779,13,130.68972548684155,-0.3753274267500565,0.2527,Tier 1 - Act Now,1.81,4.0,-1.5,7.2,9.01
A100226,64,1148.21,8.92,307.69,840.52,0.7320263714825684,0.007768613755323503,SME,Electronics,Ground,0.194261752501863,10,114.44193367826148,-0.4826351508387705,0.0124,Tier 3 - Healthy,8.92,0.0,0.0,0.0,8.92
A100647,56,381.44,8.82,184.3,197.14,0.5168309563758389,0.02312290268456376,SME,Health/Beauty,Ground,0.1841122754076984,9,126.3973347640734,-0.5875542247825642,0.1833,Tier 2 - Monitor,8.82,0.0,0.0,0.0,8.82
A100089,56,233.51,5.71,183.91,49.6,0.21241060340028264,0.024452914222088992,SME,Health/Beauty,Ground,0.5041255614426905,6,137.63123088943462,-0.5225635375280353,0.429,Tier 1 - Act Now,5.71,2.87,-1.5,3.1,8.81
A100187,71,301.78,1.44,237.64,64.14,0.21253893564848567,0.004771687984624561,SME,Health/Beauty,Ground,0.5042150658568264,30,111.33263131686024,-0.3751739249320701,0.3976,Tier 1 - Act Now,1.44,4.0,-1.5,7.36,8.8
A100259,72,478.96,8.649999999999999,237.79,241.17000000000002,0.5035284783698013,0.018059963253716383,SME,Health/Beauty,Ground Economy,0.233719998042673,19,138.01585803556767,-0.5020412252378706,0.1859,Tier 2 - Monitor,8.649999999999999,0.0,0.0,0.0,8.649999999999999
A100108,62,373.69,8.61,202.98,170.71,0.45682249993309965,0.023040488105113863,SME,Health/Beauty,Ground,0.2730134750780427,38,96.75053332738928,-0.572740034542149,0.2312,Tier 2 - Monitor,8.61,0.0,0.0,0.0,8.61
A100123,70,984.17,8.55,313.61,670.56,0.6813457024701017,0.008687523496956827,SME,Electronics,Ground Economy,0.266648047431712,8,103.1925250158112,-0.4925255572183007,0.0288,Tier 3 - Healthy,8.55,0.0,0.0,0.0,8.55
A100568,53,468.75,8.48,208.13,260.62,0.5559893333333333,0.018090666666666668,SME,Health/Beauty,Ground Economy,0.3520449513846038,19,171.31932567347965,-0.5471928547786463,0.144,Tier 3 - Healthy,8.48,0.0,0.0,0.0,8.48
A100797,73,469.71,8.459999999999999,241.5,228.21,0.48585297311106856,0.018011113240084305,SME,Health/Beauty,Ground,0.2548625709932448,8,118.57939097365016,-0.4142214033026564,0.2,Tier 2 - Monitor,8.459999999999999,0.0,0.0,0.0,8.459999999999999
A100229,61,2226.53,8.36,516.94,1709.59,0.7678270672301742,0.0037547214724257022,SME,Industrial/B2B,Ground,0.3264589656943221,30,108.17847392132548,-0.5285436854949626,0.006,Tier 3 - Healthy,8.36,0.0,0.0,0.0,8.36
A100405,70,2509.88,8.35,592.54,1917.34,0.763917000015937,0.0033268522797902686,Mid-Market,Industrial/B2B,Ground,0.340085029727593,23,101.70084118428365,-0.3970105804619787,0.0053,Tier 3 - Healthy,8.35,0.0,0.0,0.0,8.35
A100418,59,372.1,8.31,197.17000000000002,174.93,0.47011556033324375,0.022332706261757592,SME,Health/Beauty,Express,0.2725487066380961,33,128.29682215537423,-0.5465279007399981,0.2194,Tier 2 - Monitor,8.31,0.0,0.0,0.0,8.31
A100604,69,2500.19,8.28,581.47,1918.72,0.7674296753446738,0.003311748307128658,Enterprise,Industrial/B2B,Ground,0.3458246186997227,13,110.8666703382474,-0.2667591657210913,0.0053,Tier 3 - Healthy,8.28,0.0,0.0,0.0,8.28
A100183,59,1811.61,8.26,468.67,1342.94,0.7412964158952534,0.004559480241332296,SME,Industrial/B2B,Ground Economy,0.3875978855806923,35,98.63868274366295,-0.4694482203592837,0.0073,Tier 3 - Healthy,8.26,0.0,0.0,0.0,8.26
A100496,68,1320.58,8.17,343.64,976.9399999999999,0.7397810053158461,0.006186675551651547,SME,Electronics,Ground,0.2075070644897845,35,131.07205185811452,-0.624032320369152,0.0098,Tier 3 - Healthy,8.17,0.0,0.0,0.0,8.17
A100028,72,1198.48,8.14,361.47,837.01,0.6983929644216007,0.006791936452840265,SME,Electronics,Express,0.2928623507068275,4,130.14544914088364,-0.470628636769093,0.0121,Tier 3 - Healthy,8.14,0.0,0.0,0.0,8.14
A100547,64,1268.86,8.120000000000001,335.35,933.51,0.7357076430811911,0.006399445171256089,SME,Electronics,Ground,0.2218900632531785,13,114.89850547177475,-0.493521845671702,0.0102,Tier 3 - Healthy,8.120000000000001,0.0,0.0,0.0,8.120000000000001
A100460,56,299.32,5.67,186.98,112.34,0.37531738607510357,0.01894293732460243,SME,Health/Beauty,Ground,0.3791320728852484,35,115.74569038723664,-0.6433425105664752,0.2899,Tier 1 - Act Now,5.67,2.33,-1.5,2.38,8.05
A100775,77,3501.26,7.99,683.43,2817.83,0.804804556074099,0.002282035610037529,Mid-Market,Industrial/B2B,Ground,0.2094164817847882,11,118.91615959065824,-0.3487549298839089,0.0036,Tier 3 - Healthy,7.99,0.0,0.0,0.0,7.99
A100046,61,367.67,7.79,204.83,162.84,0.4428971632170152,0.021187477901378954,SME,Health/Beauty,Ground Economy,0.334116901883264,12,115.68859123611418,-0.6426111892873213,0.2394,Tier 2 - Monitor,7.79,0.0,0.0,0.0,7.79
A100839,58,351.93,4.859999999999999,206.91,145.02,0.41207058221805476,0.013809564402011762,SME,Health/Beauty,Ground Economy,0.4337956769400048,6,154.631690010064,-0.6355008750111159,0.2523,Tier 1 - Act Now,4.859999999999999,2.36,-1.5,2.9,7.76
A100155,70,332.83,1.48,229.78,103.05,0.30961752245891294,0.004446714538953821,Mid-Market,Health/Beauty,Express,0.4300370680697223,37,113.46986680958612,-0.437792119543857,0.3194,Tier 1 - Act Now,1.48,3.43,-1.5,6.24,7.720000000000001
A100346,65,1024.7,7.7,306.96,717.74,0.7004391529228067,0.007514394456914219,Enterprise,Electronics,Ground Economy,0.2752927408132135,23,110.44258443443977,-0.2327763387108399,0.012,Tier 3 - Healthy,7.7,0.0,0.0,0.0,7.7
A100392,68,895.97,7.65,318.03,577.9399999999999,0.6450439188812125,0.008538232306885276,SME,Electronics,Ground,0.377185918263671,33,107.2585632384378,-0.6414386751751032,0.0576,Tier 3 - Healthy,7.65,0.0,0.0,0.0,7.65
A100633,76,481.96,7.609999999999999,252.62,229.34,0.4758486181425845,0.015789692090629928,SME,Health/Beauty,Ground Economy,0.3022522512906412,4,129.34838878172135,-0.422861477788635,0.2044,Tier 2 - Monitor,7.609999999999999,0.0,0.0,0.0,7.609999999999999
A100231,75,1376.14,7.54,355.98,1020.16,0.7413199238449576,0.005479093696862237,SME,Electronics,Ground,0.135645258254129,33,120.7382386596508,-0.5344904176081343,0.0087,Tier 3 - Healthy,7.54,0.0,0.0,0.0,7.54
A100845,64,961.99,7.53,332.87,629.12,0.6539776920758013,0.007827524194638199,Mid-Market,Electronics,Express,0.4074342428446387,11,136.37452771790598,-0.3886267752184342,0.0493,Tier 3 - Healthy,7.53,0.0,0.0,0.0,7.53
A100441,56,2092.56,7.51,453.95,1638.61,0.783064762778606,0.0035889054555185993,SME,Industrial/B2B,Ground Economy,0.2733583493992566,25,108.73272900976416,-0.6073118030977696,0.0057,Tier 3 - Healthy,7.51,0.0,0.0,0.0,7.51
A100315,71,1396.82,7.4799999999999995,343.66,1053.16,0.753969731246689,0.005355020689852665,SME,Electronics,Express,0.1071830458014188,4,121.61517864532703,-0.6665401518024892,0.0085,Tier 3 - Healthy,7.4799999999999995,0.0,0.0,0.0,7.4799999999999995
A100702,77,479.63,7.37,270.35,209.28,0.4363363425974188,0.015366011300377375,SME,Health/Beauty,Express,0.3964114405501789,24,142.5427186857061,-0.5904554094506553,0.2354,Tier 2 - Monitor,7.37,0.0,0.0,0.0,7.37
A100364,64,1227.33,7.239999999999999,315.9,911.4300000000001,0.7426120114394662,0.005898983973340503,Mid-Market,Electronics,Express,0.1652167167260088,3,109.52831137075168,-0.4268670709869403,0.0094,Tier 3 - Healthy,7.239999999999999,0.0,0.0,0.0,7.239999999999999
A100737,54,1655.93,7.15,428.21,1227.72,0.7414081513107438,0.004317815366591583,SME,Industrial/B2B,Ground Economy,0.3825211930579466,18,104.0710273912894,-0.5411550785614405,0.0069,Tier 3 - Healthy,7.15,0.0,0.0,0.0,7.15
A100893,47,229.46,4.359999999999999,156.25,73.21,0.3190534297916848,0.019001133095092822,SME,Health/Beauty,Express,0.4506999553404016,8,105.9347426632046,-0.5455162846264391,0.335,Tier 1 - Act Now,4.359999999999999,2.75,-1.5,2.77,7.129999999999999
A100171,58,937.26,7.04,278.75,658.51,0.7025905298423063,0.007511256214924354,SME,Electronics,Express,0.2565669006474455,19,111.44817196873107,-0.584584050183975,0.012,Tier 3 - Healthy,7.04,0.0,0.0,0.0,7.04
A100793,80,526.83,6.890000000000001,271.75,255.08,0.4841789571588558,0.013078222576542719,SME,Health/Beauty,Ground Economy,0.2859103420554982,30,131.41924640519767,-0.5523310681495788,0.1935,Tier 2 - Monitor,6.890000000000001,0.0,0.0,0.0,6.890000000000001
